festival_name,place,start,end,content,jugwan,tel,content_info,homepage,zip_no,latitude,logitude,sido,sigungu,doro,eupmyun,sangse
왕방산 국제MTB대회,왕방산 일원,2019-10-20,2019-10-20,국제MTB대회,(사)대한자전거연맹,031-860-2209,http://www.ddcsports.kr/main/index.php,,11320,34.9716282,127.7588121,경기도,동두천시,어등로 45 (생연동),생연동,"70, 동두천시종합운동장"
2019 제4회 이담농악두드림대축제,중앙 도심교통광장,2019-06-15,2019-06-15,동두천시 무형문화재 제3호 이담농악보존회에서 주관하는 축제,이담농악보존회,031-860-2063,http://www.ddc.go.kr,,11329,38.0686118,127.323152,경기도,동두천시,중앙로 268 (생연동),생연동,594-1
제4회 동두천 국제 트레일러닝 대회,종합운동장,2019-04-20,2019-04-20,천혜의 자연 경관을 바탕으로 명실상부한 국내 최고의 트레일러닝대회,럭엑스런,031-860-2209,http://www.korea50k.com,,11320,37.5447686,126.8644557,경기도,동두천시,어등로 45 (생연동),생연동,"70, 동두천시종합운동장"
상패남산축제,상패동수변공원,2018-09-08,2018-09-08,공연+체험+먹거리장터 등,상패동주민자치위원회,031-860-3180,http://www.ddc.go.kr,,11340,37.7532614,128.8917638,경기도,동두천시,어수로 8 (상패동),상패동,"122-2, 상패동주민센터"
천사마라톤대회,종합운동장,2018-10-03,2018-10-03,천사데이기념 마라톤대회,사)희망지킴이 천사운동본부,031-861-1004,http://www.hope1004.org,,11320,35.1629739,129.1637236,경기도,동두천시,어등로 45 (생연동),생연동,"70, 동두천시종합운동장"
동두천 청소년 별자리과학 축제,종합운동장,2018-10-13,2018-10-13,경기북부지역 청소년들의 과학과 수학에 대한 자신감과 흥미유발,(사)어수회,031-860-2439,http://www.ddc.go.kr,,11320,36.8615272,127.442001,경기도,동두천시,어등로 45 (생연동),생연동,"70, 동두천시종합운동장"
동두천시 자원봉사 축제,송내동 시민평화공원,2018-10-20,2018-10-20,자원봉사자와 시민·청소년 모두가 하나되는 나눔의 장,(사)동두천시자원봉사센터,031-860-2214,http://www.ddc.go.kr,,11347,37.5065232,126.7242567,경기도,동두천시,중앙로 125 (지행동),지행동,"691-5, 영스포렉스"
DDC할로윈클럽데이,보산동 한미우호광장,2018-10-27,2018-10-28,할로윈데이를 모티브로 한 젊은층 맞춤형 페스티벌,경기관광공사+경기도미술관,031-860-2627,http://www.ddc.go.kr,,11324,38.1126417,127.7096404,경기도,동두천시,상패로216번길 42 (보산동),보산동,429-4
지구촌 어울림 축제,성남시청 광장 일대,2023-05-21,2023-05-21,세계 문화 전시 체험 및 문화다양성 인식개선 홍보,성남시다문화가족지원센터+성남시외국인주민복지지원센터,,,,13437,34.9679433,128.6508003,경기도,성남시,중원구 성남대로 997 (여수동),중원구,"여수동, 200, 성남시청"
치악산한우축제,댄싱공연장 주차장,2023-10-01,2023-10-01,지역 한우 판매 등,농업기술센터 축산과,033-737-4195,,,26447,35.6309292,126.8293704,강원특별자치도,원주시,단구로 170 (명륜동),명륜동,"345, 원주댄싱공연장"
원주 독서대전,시립중앙도서관,2023-10-01,2023-10-01,학술토론+전시체험 등,평생교육원 시립중앙 도서관,033-737-3817,,,26447,35.1629739,129.1637236,강원특별자치도,원주시,단구로 170 (명륜동),명륜동,"345, 원주댄싱공연장"
원주 평생학습 축제,원주문화원 일원,2023-10-06,2023-10-07,개막식+공연+전시+체험 등,원주시 평생교육원 학습관,033-737-3808,www.wonju.go.kr,,26417,35.4870648,129.41124,강원특별자치도,원주시,원일로 139 (일산동),일산동,"211, 시민문화센터"
치악산배축제,원주원예농협 하나로마트광장,2023-11-01,2023-11-01,지역 배 판매+품평회 등,치악산배원주시협의회,033-737-4131,,,26434,35.2264035,127.6426521,강원특별자치도,원주시,무실로 182 (단계동),단계동,"803-2, 원주원예농협하나로클럽"
반계리 은행나무축제,반계리 은행나무광장,2023-11-04,2023-11-04,기획전시+체험프로그램 운영 등,반계권역창조적마을,033-000-0000,,,0,34.8672133,128.7267453,,,,,nan
제23회 섬강축제,간현관광지 일원,2023-09-01,2023-09-03,버스킹 공연+농특산물 직거래 장터 운영 등,섬강축제위원회,033-737-5504,,,26359,34.8602563,126.5299832,강원특별자치도,원주시,지정면 소금산길 12,지정면,"간현리, 1056-24"
제3기 청년기자단 모집,커먼즈필드 춘천 3층,2022-03-02,2022-03-18,청년의 눈으로 바라본 춘천의 모습을 전하는 춘천시 청년청의 스토리텔러,춘천시 청년청,033-910-3108,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10225&search_type=1&search_keyword=ECA09C3EAB8B0+ECB2ADEB8584EAB8B0EC9E90EB8BA8+EBAAA8ECA791,기타,24374,36.7640657,127.5956883,강원특별자치도,춘천시,공지로 255 (효자동),효자동,303-14
상설전 畵,춘천미술관 1F,2022-02-25,2022-03-23,"한국화, 문인화, 서예, 조소 작품 전시",춘천미술관,033-241-1856,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10218&search_type=1&search_keyword=EC8381EC84A4ECA084_E795B5,전시관람,24264,37.250205,127.1655915,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
용연음악회,용연 구름다리 일원,2023-06-03,2023-06-03,클래식 및 국악 공연+민속보존회 풍물놀이+용담동 주민 기타공연 등,제주문화원,,,,0,34.9404237,127.695954,,,,,nan
한여름밤의 예술공연,탑동해변공연장,2023-07-27,2023-08-02,도내 예술단체 공연(댄스·노래 등),제주특별자치도 제주시청 문화예술과,,,,63165,35.1769548,128.9777185,제주특별자치도,제주시,중앙로 2 (삼도이동),삼도이동,1262
아트페스타인제주,탐라문화광장+산지천 일대,2023-10-13,2023-10-22,도내외 미술작가 실내외 전시+시민참여 특별전시 프로그램,제주특별자치도 제주시청 문화예술과,,,,0,35.1629739,129.1637236,,,,,nan
울산옹기축제,울주군 외고산옹기마을일원,2023-05-05,2023-05-07,웰컴투옹기마을(옹기주제전시+창작공연+옹기토크+옹기테마거리등),(재)울주문화재단,052-204-0355,https://www.onggi.or.kr,,44970,37.4279849,126.9896791,울산광역시,울주군,온양읍 외고산3길 36,온양읍,"고산리, 501-18, 울산옹기박물관"
제27회 화도진축제,동인천역북광장+화도진공원 일원,2016-05-20,2016-05-21,구한말 인천 앞바다 해안 경계를 위해 설치한 화도진을 배경으로한 대표 군영축제,인천광역시 동구청,032-770-6922,http://www.icdonggu.go.kr/open_content/culture/event/festival.jsp,화도진공원+수도국산달동네박물관+배다리헌책방거리,0,35.5551142,129.3216031,,,,,nan
제28회 화도진축제,동인천역북광장+화도진공원 일원,2017-05-19,2017-05-20,구한말 인천 앞바다 해안 경계를 위해 설치한 화도진을 배경으로한 대표 군영축제,인천광역시 동구청,032-770-6922,http://www.icdonggu.go.kr/open_content/culture/event/festival.jsp,화도진공원+수도국산달동네박물관+배다리헌책방거리,0,37.375425,128.6714868,,,,,nan
제29회 화도진축제,동인천역북광장+화도진공원 일원,2018-05-18,2018-05-19,구한말 인천 앞바다 해안 경계를 위해 설치한 화도진을 배경으로한 대표 군영축제,인천광역시 동구청,032-770-6922,http://www.icdonggu.go.kr/open_content/culture/event/festival.jsp,화도진공원+수도국산달동네박물관+배다리헌책방거리,0,37.3000521,127.656749,,,,,nan
제30회 화도진축제,동인천역북광장+화도진공원 일원,2019-05-10,2019-05-11,구한말 인천 앞바다 해안 경계를 위해 설치한 화도진을 배경으로한 대표 군영축제,인천광역시 동구청,032-770-6923,http://www.icdonggu.go.kr/open_content/culture/event/festival.jsp,화도진공원+수도국산달동네박물관+배다리헌책방거리,0,34.8448312,127.3464657,,,,,nan
동구문화예술한마당&막걸리페스티벌,동인천역북광장+송림아뜨렛길,2019-11-02,2019-11-22,지역예술인ㆍ지역문화예술동아리의 공연을 즐길 수 있는 문화예술의 장이자 막걸리를 빚던 옛 배다리의 인천양조장과 그 영화를 함께한 동구의 역사를 느껴보는 동구의 새로운 축제,인천광역시 동구청,032-770-6923,http://www.icdonggu.go.kr/open_content/culture/event/festival.jsp,인천양조장+배다리헌책방거리+배다리공예상가+배다리성냥마을박물관,0,37.3645753,127.8340586,,,,,nan
제33회 화도진축제,동인천역북광장,2022-10-14,2022-10-15,구한말 인천 앞바다 해안 경계를 위해 설치한 화도진을 배경으로한 대표 군영축제,인천광역시 동구청,032-770-6923,http://www.icdonggu.go.kr/open_content/culture/event/festival.jsp,화도진공원+수도국산달동네박물관+배다리헌책방거리,0,35.1629739,129.1637236,,,,,nan
제34회 화도진축제,동인천역북광장,2023-05-19,2023-05-20,구한말 인천 앞바다 해안 경계를 위해 설치한 화도진을 배경으로한 대표 군영축제,인천광역시 동구청,032-770-6923,http://www.icdonggu.go.kr/open_content/culture/event/festival.jsp,화도진공원+수도국산달동네박물관+배다리헌책방거리,0,35.4870648,129.41124,,,,,nan
대천해수욕장 조개구이 한마당,충청남도 보령시 머드테마파크 일원,2023-05-27,2023-05-29,"조개구이 시식체험, 각종 무대행사 등",(사)대천관광협회,041-933-7051,,,33489,37.7351202,127.0340886,충청남도,보령시,머드로 123 (신흑동),신흑동,"2267-3, 해수욕장경영과"
제2회 보령AMC모터페스티벌,충청남도 보령시 머드테마파크 일원,2023-05-27,2023-05-29,"튜닝카 전시, 짐카나 대회, 드리프트 쇼런 등","아주자동차대학교, (재)보령축제관광재단",041-939-3006,,,33415,36.6761382,126.8478668,충청남도,보령시,주포면 대학길 106,주포면,"관산리, 290-1, 아주자동차대학교"
제26회 보령머드축제,충청남도 보령시 대천해수욕장 일원,2023-07-21,2023-08-06,"머드체험존 등 체험행사, 전시판매 홍보행사, 공연행사 등",(재)보령축제관광재단,041-930-1525,http://www.mudfestival.or.kr,,33489,34.8868015,128.7353482,충청남도,보령시,고잠2길 55 (신흑동),신흑동,2283-1
지리산 바래봉 눈꽃축제,지리산허브밸리 일원,2022-12-25,2023-02-12,눈꽃 겨울 캠핑체험+농특산품 홍보 등,운봉애향회,063-635-0301,,,55717,37.5156746,127.1253915,전라북도,남원시,운봉읍 바래봉길 214,운봉읍,"용산리, 446-3"
지리산 뱀사골 고로쇠 약수제,남원시 산내면 부운리 반선주차장,2022-02-14,2022-03-31,고로쇠 홍보 및 판매+기념식 등,산내발전협의회,063-620-4705,,,55805,37.873825,127.7025264,전라북도,남원시,산내면 지리산로 842-8,산내면,"부운리, 216-10, 반선주차장"
제93회 춘향제,광한루원+요천로 일원,2023-05-25,2023-05-29,춘향제향+춘향선발대회+춘향국악대전+관광지 홍보+다양한 공연 등,춘향제전위원회,063-620-5783,,,55776,37.7385362,127.0356748,전라북도,남원시,요천로 1447 (천거동),천거동,"187-1, 광한루"
지리산 바래봉 철쭉제,지리산허브밸리 일원,2023-04-22,2023-05-21,산신제+바래봉 철쭉+지역 농특산품 홍보 등,운봉애향회,063-635-0301,,,55717,35.4870648,129.41124,전라북도,남원시,운봉읍 바래봉길 214,운봉읍,"용산리, 446-3"
봉화산 철쭉제,남원시 아영면 봉화산 일원,2022-04-23,2022-04-23,봉화산 철쭉 테마공연 등,흥부골아영발전협의회,063-620-4084,,,0,35.8735693,128.5457613,,,,,nan
흥부제,사랑의 광장 일원+아영면 성리 흥부묘+인월면,2022-10-07,2022-10-09,흥부마을터울림+다양한 공연 및 홍보 등,흥부제전위원회,063-620-5772,,,55795,35.1629739,129.1637236,전라북도,남원시,양림길 12 (어현동),어현동,"37-19, 춘향테마파크"
지리산 뱀사골 단풍제,산내면 부운리 지리산국립공원,2022-10-22,2022-10-22,개막식+천년송소원빌기+뱀사골와운단풍길트레킹+각종 체험 및 농특산품 판매장 운영 등,산내면발전협의회,063-620-4705,,,55805,37.250205,127.1655915,전라북도,남원시,산내면 와운길 10,산내면,"부운리, 252, 지리산국립공원"
한여름밤의 남원 막걸리 축제,사랑의광장,2022-09-02,2022-09-04,막걸리 퍼포먼스+막걸리 안주 시식+대중공연 등,전라북도 남원시청,063-620-6170,,,55795,37.7557932,128.8943897,전라북도,남원시,양림길 12 (어현동),어현동,"37-19, 춘향테마파크"
동동동화축제,예루원 마당+예촌 마당 일원,2022-12-23,2022-12-25,얼음썰매장+체험프로그램+공연 등,남원시관광협희회,063-620-6170,,,55769,37.7514389,127.0645247,전라북도,남원시,광한북로 17 (금동),금동,103-1
구미 푸드페스티벌,송정동 복개천,2023-10-28,2023-10-29,공연+푸드존,구미푸드 페스티벌 추진위원회,054-480-5592,,,0,37.7337553,127.0339399,,,,,nan
구미 독서문화 축제,구미시립도서관 + 형곡공원,2023-10-01,2023-10-31,전시+특강+체험+공연,경상북도 구미시청,054-480-4674,,,39293,35.4350532,129.2795028,경상북도,구미시,경은로 85 (형곡동),형곡동,"142, 구미시립도서관"
비산나루터 문화축제,비산나루터 체육공원,2023-10-01,2023-10-31,공연+체험+플리마켓,비산동체육회,,,,0,37.7351202,127.0340886,,,,,nan
구미한가위 전통연희축제,금오산도립공원 분수광장,2023-09-29,2023-09-30,공연+체험,(사)한국전통연희단체 총연합회 경상북도지회,054-457-1082,,,0,35.2760545,127.9342365,,,,,nan
구미 청춘 금오천 2.4km,금오천,2023-03-31,2023-04-04,공연+체험+마켓,숨협동조합,054-451-0414,,,0,38.0547906,127.3839016,,,,,nan
구미 라면축제,구미캠핑장 및 구미역(원평동)일원,2023-11-10,2023-11-12,공연+푸드존,미정,054-480-2652,,,39302,37.4063111,126.6352338,경상북도,구미시,원남로8길 13 (원평동),원평동,391-4
제22회소래포구축제,인천 남동구 소래포구 일원,2022-10-01,2022-10-03,관광축제,인천광역시 남동구,032-453-2142,www.namdong.go.kr/soraefestival,소래꽃게낚시+맨손대하잡기+어죽시식회+스탬프투어+남동사랑콘서트 등,21684,37.7397035,127.0358445,인천광역시,남동구,아암대로 1454 (논현동),논현동,"775, 해오름근린공원"
제16회 마포나루 새우젓축제,월드컵공원 평화의 광장 일원,2023-10-20,2023-10-22,개장식+기념식+문화행사+체험행사+판매장터 운영 등,마포문화원,02-3153-8353,http://www.mapo.go.kr/site/maponarusf/home,,3901,35.1384266,126.8287618,서울특별시,마포구,월드컵로 243-60 (성산동),성산동,"390-1, 서부공원녹지사업소"
신년해맞이축제,하늘공원,2024-01-01,2024-01-01,일출감상,서울특별시 마포구청,02-3153-8353,,,3900,37.7093993,127.0438427,서울특별시,마포구,하늘공원로 95 (상암동),상암동,"481-72, 탐방객안내소"
제16회_정남진_장흥_물축제,탐진강+편백숲우드랜드,2023-07-29,2023-08-06,살수대첩+지상최대의물싸움+황금물고기를잡아라+수중줄다리기+워터락풀파티+별밤수다쟁이+지상최대의워터붐,전라남도 장흥군,061-860-5771,https://www.jangheung.go.kr/festival,,0,34.852601,128.5109397,,,,,nan
제6회_회령포_문화축제,회령진성+회진항_물양장,2023-08-31,2023-09-02,삼도수군통제사_입성식+시가행렬+풍물패길놀이+씻김굿+12척배_해상퍼레이드+저잣거리_음식부스_운영,전라남도 장흥군,061-860-5764,https://www.jangheung.go.kr/festival,,0,35.2387596,126.8972191,,,,,nan
제4회 新송도해변축제,송도 달빛공원 일원,2023-07-29,2023-08-06,물놀이 및 인공해변 체험 축제,연수문화재단,032-749-7332,,,0,37.4952909,126.8876545,,,,,nan
제11회 연수 능허대 문화축제,송도 달빛공원 일원,2023-10-06,2023-10-08,능허대 소재 체험프로그램+문화공연 등,연수구축제추진위원회,032-749-7332,,,0,37.557851,126.6066236,,,,,nan
서울장미축제,서울장미공원,2023-05-13,2023-05-28,장미 개화시기에 맞춰 중랑천 둔치와 수림대 공원에서의 특설 무대 공연과 포토존 및 조각전 등 5.15km 장미터널을 활용한 서울 대표 문화축제,중랑문화재단,02-3407-6531,https://www.jungnang.go.kr/seoulRose/main.do?menuNo=201121+,,2003,36.6666895,129.1125208,서울특별시,중랑구,"중랑천로 332 (묵동, 묵동한국아파트)",묵동,"378, 묵동한국아파트"
용마폭포 문화예술축제,용마폭포공원,2023-10-07,2023-10-08,클래식·성악 등 가을 분위기에 어울리는 공연+각종 체험행사 등,서울특별시 중랑구,02-3407-6532,https://www.jnfac.or.kr/festival/yongma_info.html,,2257,37.3411012,127.9388557,서울특별시,중랑구,용마산로 250-12 (면목동),면목동,"산1-4, 용마배수지,, 용마산돌산공원"
청남대 영춘제,청남대 일원,2023-04-22,2023-05-07,문화예술공연+미술작품 기획전+푸드존+와인페스티벌+지역특산물 홍보 판매장 등,충청북도,043-257-5080,https://chnam.chungbuk.go.kr/index.donone,,28210,37.7764157,128.8971728,충청북도,청주시,상당구 문의면 청남대길 646,상당구,"문의면, 신대리, 산26-1, 청남대관리사업소"
충주DIVE페스티벌,"탄금호조정경기장, 중앙탑공원 일원",2023-06-15,2023-06-18,수상공연+버스킹+매직저글링+마임+한국무용 등,충청북도 충추시청,043-850-6720,http://cjlake.kr/2022/,,27447,37.7351202,127.0340886,충청북도,충주시,중앙탑면 중앙탑길 150,중앙탑면,"탑평리, 137, 탄금호조정경기장"
속리산 신화여행축제,"속리산 잔디공원, 법주사 일원",2023-06-09,2023-06-11,천왕봉 산신제+영신행사+비빔밥 파티+팔상전탑돌이+민속경연대회 등,충청북도 보은군청 보은축제추진위원회,043-540-3372,https://www.tourboeun.go.kr/prog/tursmCn/tour/sub01_06/view.do?cntno=106,,28937,37.8102251,128.8815183,충청북도,보은군,보은읍 군청길 38,보은읍,"이평리, 45, 보은군청"
보은대추축제,뱃들공원 및 속리산 일원,2023-10-13,2023-10-22,예술공연+전국캠핑대회+피크닉존+버스킹공연+민속소싸움대회+속리산 단풍가요제 등,충청북도 보은군청 보은축제추진위원회,043-540-3392,http://www.boeunjujube.com/,,28937,37.8747797,127.7144656,충청북도,보은군,보은읍 군청길 38,보은읍,"이평리, 45, 보은군청"
지용제,지용생가 등 구읍 일원,2023-09-07,2023-09-10,지용문학상 시상식+정지용 음악회 전국시조경창대회+정지용시 낭송대회 등,지용회 및 각 문화예술단체,043-733-5588,http://gy-festival.okcc.or.kr/,,29039,36.1578658,127.0053465,충청북도,옥천군,옥천읍 관성로 35,옥천읍,"문정리, 476, 옥천문화원"
영동포도축제,영동레인보우힐링관광지 일원,2023-08-01,2023-08-01,포도밟기체험+포도따기체험+추풍령가요제+난전시 등,"(재)영동측제관광재단, (사)영동포도연합회",043-740-3214,,,29150,35.4870648,129.41124,충청북도,영동군,영동읍 영동황간로 122,영동읍,"매천리, 313, 영동체육관"
증평인삼골축제,보강천미루나무숲 일원,2023-10-01,2023-10-01,홍삼포크삼겹살대잔치+인맥파티+장뜰두레농요시연+인삼골장사씨름대회 등,증평인삼골축제추진위원회,043-835-4112,http://www.jeungpyeongfestival.com/,,27945,36.3550703,127.3838086,충청북도,증평군,증평읍 문화로 7,증평읍,"증평리, 563"
생거진천농다리축제,농다리 일원,2023-05-26,2023-05-28,상여다리 건너기+농다리 놓기 재연+농사철 다리밟기+농다리 씨름대회 등,생거진천농다리축제추진위원회,043-539-3603,https://www.jincheon.go.kr/site/culture/sub.do?menukey=3830,,27863,34.719792,127.0819363,충청북도,진천군,문백면 농다리로 1032-11,문백면,"구산동리, 135, 농다리관광명소화사업전시관"
괴산고추축제,유기농엑스포광장 일원,2023-09-01,2023-09-01,고추장담그기체험 깜짝고추경매 황금고추를찾아라 속풀이고추난타 등,괴산축제위원회,043-830-3463,https://www.goesanfestival.com/,,28026,37.528504,126.8322143,충청북도,괴산군,괴산읍 임꺽정로 90,괴산읍,"서부리, 125, 괴산군청"
음성품바축제,음성설성공원,2023-05-17,2023-05-21,전국 품바 길놀이 퍼레이드 글로벌 품바 래퍼 경연대회 품바뮤지컬 품바왕 선발대회 등,음성품바축제기획실무위원회,043-871-3402,https://pumba.kr/,,27703,37.7351202,127.0340886,충청북도,음성군,음성읍 설성공원길 28,음성읍,"읍내리, 446-1, 야외음악당"
단양온달문화축제,온달관광지 및 단양읍 일원,2023-10-06,2023-10-09,온달장군출정식+온달평강퍼레이드+국악버스킹+고구려복식체험 등,단양문화원,043-420-2552,https://www.danyang.go.kr/ondal/628,,27010,34.9840176,127.576216,충청북도,단양군,단양읍 중앙1로 10,단양읍,"별곡리, 300, 단양군청"
담양대나무축제,죽녹원 및 관방제림 일원,2023-05-03,2023-05-07,대나무 관련 전시+체험+공연+판매 등,(사)담양대나무축제위원회,061-380-3152,www.bamboofestival.co.kr,,57351,37.3829676,127.0013282,전라남도,담양군,담양읍 메타프로방스1길 17,담양읍,"학동리, 586-1"
담양산타축제,담양 원도심 및 메타프로방스 일원,2023-12-23,2023-12-25,크리스마스거리조성+크리스마스마켓 운영 등,담양산타축제추진위원회,061-380-3152,,,57351,35.0169346,127.6192671,전라남도,담양군,담양읍 메타프로방스1길 17,담양읍,"학동리, 586-1"
추월산벚꽃축제,용면 추월산광장 일원,2023-04-08,2023-04-09,벚꽃노래자랑+특산품판매 등,용면청년회,061-380-3152,,,57302,35.109274,126.8655706,전라남도,담양군,용면 추월산로 369,용면,"추성리, 478-1"
창평전통음식문화축제,창평슬로시티 일원,2024-10-01,2024-10-30,슬로푸드전시+체험+판매 등,창평면주민자치위원회,061-380-3152,,,57389,37.3349482,127.9350851,전라남도,담양군,창평면 돌담길 56-24,창평면,"창평리, 113-1"
가로수사랑음악회,메타세쿼이아길 일원,2023-11-01,2023-11-30,지역출신가수공연+특집라디오공개방송 등,담양가로수사랑군민연대,061-380-3152,,,57344,38.0637864,127.3938307,전라남도,담양군,담양읍 지침3길 7-5,담양읍,"지침리, 132-28"
고서포도축제,고서면 증암천변 일원,2023-08-01,2023-08-30,특산품 홍보+판매,고서포도축제추진위원회,061-380-3152,,,57385,36.6768585,126.8612854,전라남도,담양군,고서면 가사문학로 325,고서면,"동운리, 583-4, 고서면사무소"
춘장대해수욕장 여름문화예술축제,춘장대해수욕장 중앙광장,2023-07-01,2023-07-01,한여름밤의 트롯이야기+춘장대 시네마+춘장대 푸파 페스티벌 등,춘장대해수욕장 운영협의회,041-950-4016,http://tour.seocheon.go.kr,,33603,37.162693,128.9853555,충청남도,서천군,서면 춘장대길 20,서면,"도둔리, 1319, 춘장대종합관리사무소"
자연산 광어.도미 축제,서면 마량포구 일원,2023-05-13,2023-05-28,맨손으로 광어잡기 체험+기념공원에서 보물찾기,서면개발위원회,041-950-4016,http://tour.seocheon.go.kr,,33604,34.7554431,126.6310079,충청남도,서천군,서면 서인로 56,서면,"마량리, 339-6"
마량포 해넘이.해돋이 축제,서면 마량포구 일원,2023-12-01,2024-01-01,새해 떡국나눔행사+불꽃놀이+버스킹 공연+소원등 달기,서면개발위원회,041-950-4016,http://tour.seocheon.go.kr,,33604,37.3802764,128.6602798,충청남도,서천군,서면 서인로 56,서면,"마량리, 339-6"
홍원항 자연산 전어.꽃게 축제,서면 홍원항 일원,2023-09-01,2023-09-01,맨손으로 전어 잡기 체험+추억의 놀이 체험+숨겨진 보물을 찾아라+비눗방울 놀이 등,홍원항마을축제추진위원회,041-950-4016,http://tour.seocheon.go.kr,,33603,37.7351202,127.0340886,충청남도,서천군,서면 홍원길 130-3,서면,"도둔리, 1222-7, 화장실"
한산모시문화제,한산모시관 일원,2023-06-09,2023-06-11,한산모시를 주제로 하는 다양한 프로그램 운영,한산모시문화제추진위원회,041-950-4256,www.hansanmosi.kr/,,33624,37.506847,126.7219214,충청남도,서천군,한산면 충절로 1089,한산면,"지현리, 60-1, 한산모시관"
서천철새여행,조류생태전시관 일원,2023-11-01,2023-11-01,철새 탐조 및 철새 관련 문화행사,서천철새여행추진위원회,041-950-4256,http://tour.seocheon.go.kr,,33657,34.7321211,128.6102051,충청남도,서천군,마서면 장산로 916,마서면,"도삼리, 59, 서천군조류생태전시관"
서천군 동백꽃 주꾸미 축제,서면 마량포구 일원,2023-03-18,2023-04-02,주꾸미 잡기 체험+각종 체험 프로그램 등,서면개발위원회,041-950-4016,http://tour.seocheon.go.kr,,33604,35.481869,128.0034777,충청남도,서천군,서면 서인로 56,서면,"마량리, 339-6"
2023 관악강감찬축제,낙성대공원+별빛내린천,2023-10-13,2023-10-15,고려 명장 강감찬 장군의 호국정신을 기리고자 개최되는 서울의 대표적인 역사문화축제이자_관악구민이 함께 만들고 즐기는 축제,관악문화재단,02-828-5763,https://ggcfest.com/,,8799,35.574848,129.3448571,서울특별시,관악구,낙성대로 77 (봉천동),봉천동,228
연극 금따는 콩밭,아트팩토리 봄,2022-10-14,2022-11-06,금따는 콩밭,사단법인문화프로덕션도모,033-263-7222,https://www.cccf.or.kr/Home/H40000/H40400/boardList?cate_id=&search_type=1&search_keyword=EC97B0EAB7B9+5BEAB888EB94B0EB8A94+ECBDA9EBB0AD5D,공연관람,24412,35.0620538,127.7454664,강원특별자치도,춘천시,신동면 풍류1길 34,신동면,"증리, 901"
창작국악뮤지컬 어라연 연가,축제극장 몸짓,2022-10-08,2022-10-08,강원도와 전국을 연결하던 핏줄 같은 강의 이야기,국악창작그룹 자락,033-251-6542,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10853,공연관람,24336,35.4017856,127.3781076,강원특별자치도,춘천시,춘천로 112 (효자동),효자동,"531, 축제극장몸짓"
섬 수선화 축제,지도읍 선도리 일원,2023-03-30,2023-04-09,자전거투어+꽃팔찌만들기체험+꽃차시음+체험프로그램+전시공연행사,축제추진위원회,,https://tour.shinan.go.kr/,,58816,37.8102251,128.8815183,전라남도,신안군,지도읍 선도길 72-26,지도읍,"선도리, 109"
섬 튤립축제,1004섬 튤립홍매화정원(임자도대광해변일원),2023-04-07,2023-04-16,특별기획전+미디어아트상설전+나만의가훈갖기+튤립식재체험행사,축제추진위원회,061-240-4041,https://tour.shinan.go.kr/,,58803,35.7193164,126.7287655,전라남도,신안군,임자면 대광해수욕장길 179,임자면,"광산리, 407-24"
전국 새우란 축제,1004뮤지엄파크,2023-04-14,2023-04-23,공연행사+새우란네일아트+나만의티셔츠만들기+목공예체험,축제추진위원회,,https://tour.shinan.go.kr/,,58831,37.5242141,126.8713288,전라남도,신안군,자은면 자은서부2길 508-65,자은면,"백산리, 633-93"
흑산홍어축제,흑산도,2023-05-05,2023-05-06,홍어 시식회+홍어요리 전시관+풍어제+흑산도아가씨노래자랑+주민윷놀이대회+홍어OX퀴즈,축제추진위원회,,https://tour.shinan.go.kr/,,0,37.7351202,127.0340886,,,,,nan
퍼플섬 라벤더 축제,안좌면 박지도 일원,2023-05-19,2023-06-06,라벤더향만들기+땅콩아트+꽃길버스킹+라벤더아이스크림판매+유정란판매,관광협의회,,https://tour.shinan.go.kr/,,58840,35.1570449,129.0631341,전라남도,신안군,안좌면 소곡두리길 257-35,안좌면,"소곡리, 597-1"
섬 수국 축제,도초도,2022-06-23,2022-07-03,다채로운 수국꽃 관람 및 전시+체험 프로그램,축제추진위원회,,https://tour.shinan.go.kr/,,0,36.9430339,127.2593769,,,,,nan
섬 크로코스미아 꽃축제,1004섬 분재공원 일원,2022-07-08,2022-07-24,예술공원+크로코스미아 꽃 관람 및 체험,축제추진위원회,,https://tour.shinan.go.kr/,,58822,37.7351202,127.0340886,전라남도,신안군,압해읍 무지개길 330,압해읍,"송공리, 58-4, 천사섬분재공원"
원추리축제,홍도,2022-07-08,2022-07-17,문예공원+원추리꽃 사진촬영대회+자산어보 영화상영,축제추진위원회,,https://tour.shinan.go.kr/,,58862,34.9893842,127.7001149,전라남도,신안군,흑산면 홍도1길 21-5,흑산면,"홍도리, 129"
섬 불볼락 축제,홍도,2022-09-30,2022-10-01,선상 낚시체험+불볼락 시식 및 나눔,축제추진위원회,061-240-4051,https://tour.shinan.go.kr/,,58862,34.7865176,126.3937909,전라남도,신안군,흑산면 홍도1길 21-5,흑산면,"홍도리, 129"
섬 새우젓 축제,지도,2022-10-01,2022-10-03,개막식+새우젓 요리 시식 및 전시,축제추진위원회,061-240-4051,,,58813,36.3149512,127.5817628,전라남도,신안군,지도읍 해제지도로 1283-24,지도읍,"읍내리, 350-8"
